,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Airport IATA,Year,Type ,Month ,Arrival/Departure,Destination_City ,Pax,ATMs,,,,,,,,
,DMM,2025,International,May,Arrival,Delhi," 9,923 ", 58 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Delhi," 7,638 ", 55 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Delhi," 10,160 ", 57 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Delhi," 10,273 ", 57 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Delhi," 10,622 ", 55 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Delhi," 10,253 ", 54 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Delhi," 11,524 ", 58 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Delhi," 10,732 ", 52 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Delhi," 10,604 ", 58 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Delhi," 8,840 ", 55 ,,,,,,,,
,DMM,2025,International,May,Departure,Delhi," 9,408 ", 58 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Delhi," 8,365 ", 54 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Delhi," 9,880 ", 57 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Delhi," 7,096 ", 58 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Delhi," 8,753 ", 56 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Delhi," 10,607 ", 53 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Dhaka," 7,527 ", 27 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Dhaka," 6,671 ", 24 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Dhaka," 6,835 ", 26 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Dhaka," 6,469 ", 26 ,,,,,,,,
,DMM,2025,International,May,Arrival,Dhaka," 5,217 ", 27 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Dhaka," 5,458 ", 25 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Dhaka," 7,938 ", 25 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Dhaka," 9,101 ", 22 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Dhaka," 10,366 ", 25 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Dhaka," 10,563 ", 27 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Dhaka," 7,200 ", 27 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Dhaka," 6,393 ", 24 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Dhaka," 6,841 ", 26 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Dhaka," 6,748 ", 26 ,,,,,,,,
,DMM,2025,International,May,Departure,Dhaka," 7,480 ", 27 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Dhaka," 6,858 ", 25 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Dhaka," 7,767 ", 25 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Dhaka," 7,895 ", 22 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Dhaka," 8,028 ", 25 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Dhaka," 9,740 ", 27 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Doha," 19,629 ", 124 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Doha," 13,910 ", 112 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Doha," 10,091 ", 101 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Doha," 17,804 ", 120 ,,,,,,,,
,DMM,2025,International,May,Arrival,Doha," 16,595 ", 124 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Doha," 19,837 ", 118 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Doha," 22,107 ", 124 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Doha," 25,312 ", 123 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Doha," 18,809 ", 120 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Doha," 17,730 ", 124 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Doha," 18,317 ", 124 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Doha," 13,296 ", 112 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Doha," 13,619 ", 101 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Doha," 19,048 ", 120 ,,,,,,,,
,DMM,2025,International,May,Departure,Doha," 21,332 ", 124 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Doha," 21,574 ", 124 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Doha," 24,387 ", 124 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Doha," 21,558 ", 123 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Doha," 19,253 ", 120 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Doha," 17,181 ", 124 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Dubai," 41,018 ", 253 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Dubai," 38,711 ", 228 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Dubai," 22,916 ", 194 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Dubai," 37,327 ", 246 ,,,,,,,,
,DMM,2025,International,May,Arrival,Dubai," 29,603 ", 255 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Dubai," 35,044 ", 253 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Dubai," 36,797 ", 253 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Dubai," 44,055 ", 252 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Dubai," 31,080 ", 244 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Dubai," 31,699 ", 253 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Dubai," 37,876 ", 253 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Dubai," 31,804 ", 228 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Dubai," 28,330 ", 194 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Dubai," 35,527 ", 246 ,,,,,,,,
,DMM,2025,International,May,Departure,Dubai," 40,294 ", 254 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Dubai," 40,573 ", 254 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Dubai," 40,373 ", 253 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Dubai," 34,315 ", 252 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Dubai," 28,996 ", 244 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Dubai," 33,335 ", 253 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Frankfurt," 1,167 ", 31 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Frankfurt, 799 , 28 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Frankfurt, 419 , 20 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Frankfurt," 1,180 ", 30 ,,,,,,,,
,DMM,2025,International,May,Arrival,Frankfurt," 1,336 ", 31 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Frankfurt," 1,051 ", 28 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Frankfurt," 1,383 ", 31 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Frankfurt," 1,399 ", 31 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Frankfurt, 902 , 30 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Frankfurt, 908 , 31 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Frankfurt," 1,732 ", 32 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Frankfurt, 850 , 27 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Frankfurt, 797 , 20 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Frankfurt," 1,301 ", 31 ,,,,,,,,
,DMM,2025,International,May,Departure,Frankfurt," 1,700 ", 30 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Frankfurt," 1,606 ", 29 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Frankfurt," 1,318 ", 31 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Frankfurt," 1,595 ", 30 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Frankfurt," 1,385 ", 31 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Frankfurt, 853 , 30 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Hyderabad," 9,624 ", 48 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Hyderabad," 7,597 ", 36 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Hyderabad," 6,810 ", 32 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Hyderabad," 6,337 ", 30 ,,,,,,,,
,DMM,2025,International,May,Arrival,Hyderabad," 5,490 ", 31 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Hyderabad," 5,227 ", 30 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Hyderabad," 6,214 ", 30 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Hyderabad," 6,959 ", 32 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Hyderabad," 6,819 ", 30 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Hyderabad," 6,751 ", 31 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Hyderabad," 7,408 ", 48 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Hyderabad," 6,164 ", 36 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Hyderabad," 6,869 ", 32 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Hyderabad," 6,502 ", 30 ,,,,,,,,
,DMM,2025,International,May,Departure,Hyderabad," 6,846 ", 31 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Hyderabad," 5,905 ", 29 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Hyderabad," 6,580 ", 31 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Hyderabad," 4,874 ", 31 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Hyderabad," 4,116 ", 30 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Hyderabad," 6,684 ", 31 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Islamabad," 6,658 ", 35 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Islamabad," 6,510 ", 28 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Islamabad," 5,575 ", 33 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Islamabad," 6,737 ", 29 ,,,,,,,,
,DMM,2025,International,May,Arrival,Islamabad," 5,897 ", 32 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Islamabad," 6,156 ", 33 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Islamabad," 7,826 ", 32 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Islamabad," 6,424 ", 31 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Islamabad," 6,792 ", 30 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Islamabad," 6,049 ", 31 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Islamabad," 5,717 ", 34 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Islamabad," 6,067 ", 27 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Islamabad," 6,982 ", 34 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Islamabad," 6,381 ", 29 ,,,,,,,,
,DMM,2025,International,May,Departure,Islamabad," 6,065 ", 32 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Islamabad," 6,351 ", 31 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Islamabad," 5,449 ", 33 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Islamabad," 4,313 ", 25 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Islamabad," 5,190 ", 26 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Islamabad," 5,232 ", 28 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Istanbul," 10,499 ", 66 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Istanbul," 8,423 ", 61 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Istanbul," 4,392 ", 48 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Istanbul," 9,052 ", 69 ,,,,,,,,
,DMM,2025,International,May,Arrival,Istanbul," 8,932 ", 72 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Istanbul," 10,553 ", 85 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Istanbul," 11,916 ", 95 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Istanbul," 18,873 ", 109 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Istanbul," 9,952 ", 71 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Istanbul," 10,789 ", 73 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Istanbul," 9,248 ", 66 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Istanbul," 8,264 ", 61 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Istanbul," 5,406 ", 48 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Istanbul," 8,957 ", 69 ,,,,,,,,
,DMM,2025,International,May,Departure,Istanbul," 10,318 ", 72 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Istanbul," 10,933 ", 85 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Istanbul," 14,376 ", 95 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Istanbul," 11,909 ", 109 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Istanbul," 9,704 ", 71 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Istanbul," 8,984 ", 73 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Karachi, 856 , 5 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Karachi, 705 , 4 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Karachi, 515 , 4 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Karachi, 484 , 4 ,,,,,,,,
,DMM,2025,International,May,Arrival,Karachi, 594 , 5 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Karachi, 503 , 4 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Karachi, 686 , 4 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Karachi, 911 , 5 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Karachi, 605 , 4 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Karachi, 487 , 4 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Karachi, 756 , 5 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Karachi, 534 , 4 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Karachi, 505 , 4 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Karachi, 595 , 4 ,,,,,,,,
,DMM,2025,International,May,Departure,Karachi, 632 , 5 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Karachi, 471 , 4 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Karachi, 566 , 5 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Karachi, 557 , 5 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Karachi, 374 , 4 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Karachi, 464 , 4 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Kathmandu," 5,961 ", 37 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Kathmandu," 5,253 ", 32 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Kathmandu," 5,560 ", 37 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Kathmandu," 5,719 ", 36 ,,,,,,,,
,DMM,2025,International,May,Arrival,Kathmandu," 5,294 ", 33 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Kathmandu," 5,165 ", 34 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Kathmandu," 4,328 ", 29 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Kathmandu," 6,192 ", 39 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Kathmandu," 5,451 ", 41 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Kathmandu," 5,491 ", 40 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Kathmandu," 5,526 ", 37 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Kathmandu," 4,625 ", 32 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Kathmandu," 4,937 ", 37 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Kathmandu," 4,080 ", 36 ,,,,,,,,
,DMM,2025,International,May,Departure,Kathmandu," 3,710 ", 34 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Kathmandu," 3,725 ", 34 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Kathmandu," 3,559 ", 29 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Kathmandu," 4,255 ", 39 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Kathmandu," 5,657 ", 41 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Kathmandu," 5,044 ", 40 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Kuwait," 4,163 ", 40 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Kuwait," 4,276 ", 35 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Kuwait," 2,440 ", 28 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Kuwait," 1,854 ", 17 ,,,,,,,,
,DMM,2025,International,May,Arrival,Kuwait," 1,656 ", 17 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Kuwait," 1,696 ", 17 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Kuwait," 1,475 ", 14 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Kuwait," 1,819 ", 17 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Kuwait," 1,563 ", 16 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Kuwait," 1,736 ", 18 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Kuwait," 4,694 ", 40 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Kuwait," 3,852 ", 36 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Kuwait," 2,971 ", 29 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Kuwait," 1,817 ", 17 ,,,,,,,,
,DMM,2025,International,May,Departure,Kuwait," 2,065 ", 20 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Kuwait," 1,835 ", 18 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Kuwait," 1,643 ", 14 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Kuwait," 1,817 ", 17 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Kuwait," 1,618 ", 16 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Kuwait," 1,770 ", 18 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Lahore," 11,842 ", 59 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Lahore," 9,753 ", 50 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Lahore," 9,557 ", 54 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Lahore," 9,128 ", 47 ,,,,,,,,
,DMM,2025,International,May,Arrival,Lahore," 7,966 ", 47 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Lahore," 8,697 ", 47 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Lahore," 11,033 ", 54 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Lahore," 8,821 ", 45 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Lahore," 8,644 ", 53 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Lahore," 8,695 ", 54 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Lahore," 10,581 ", 62 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Lahore," 8,050 ", 48 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Lahore," 9,512 ", 54 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Lahore," 8,239 ", 47 ,,,,,,,,
,DMM,2025,International,May,Departure,Lahore," 7,517 ", 46 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Lahore," 6,904 ", 48 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Lahore," 5,899 ", 52 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Lahore," 6,334 ", 47 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Lahore," 6,179 ", 47 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Lahore," 9,297 ", 56 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Lucknow," 10,483 ", 62 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Lucknow," 8,904 ", 52 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Lucknow," 5,948 ", 44 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Lucknow," 6,769 ", 43 ,,,,,,,,
,DMM,2025,International,May,Arrival,Lucknow," 5,637 ", 44 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Lucknow," 5,737 ", 42 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Lucknow," 6,715 ", 44 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Lucknow," 7,237 ", 45 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Lucknow," 7,017 ", 42 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Lucknow," 4,572 ", 27 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Lucknow," 8,692 ", 59 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Lucknow," 8,926 ", 52 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Lucknow," 7,536 ", 45 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Lucknow," 7,524 ", 43 ,,,,,,,,
,DMM,2025,International,May,Departure,Lucknow," 7,590 ", 44 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Lucknow," 6,737 ", 42 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Lucknow," 6,805 ", 44 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Lucknow," 5,014 ", 45 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Lucknow," 5,511 ", 42 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Lucknow," 4,682 ", 27 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Mangalore," 3,200 ", 18 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Mangalore," 2,961 ", 16 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Mangalore," 2,858 ", 17 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Mangalore," 2,497 ", 18 ,,,,,,,,
,DMM,2025,International,May,Arrival,Mangalore," 2,047 ", 17 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Mangalore," 2,000 ", 15 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Mangalore," 3,507 ", 21 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Mangalore," 3,847 ", 22 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Mangalore," 3,238 ", 18 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Mangalore," 3,013 ", 17 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Mangalore," 2,743 ", 18 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Mangalore," 1,833 ", 16 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Mangalore," 2,301 ", 17 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Mangalore," 3,152 ", 18 ,,,,,,,,
,DMM,2025,International,May,Departure,Mangalore," 3,064 ", 17 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Mangalore," 2,246 ", 15 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Mangalore," 3,524 ", 21 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Mangalore," 2,440 ", 22 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Mangalore," 2,306 ", 18 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Mangalore," 2,828 ", 17 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Mashhad," 2,991 ", 18 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Mashhad," 1,701 ", 10 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Mashhad, 744 , 4 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Mashhad," 2,278 ", 13 ,,,,,,,,
,DMM,2025,International,May,Arrival,Mashhad," 1,903 ", 11 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Mashhad," 1,116 ", 6 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Mashhad," 1,373 ", 10 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Mashhad," 3,705 ", 19 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Mashhad," 1,043 ", 11 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Mashhad," 1,674 ", 9 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Mashhad," 1,617 ", 18 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Mashhad, 474 , 10 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Mashhad, 353 , 4 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Mashhad," 1,428 ", 13 ,,,,,,,,
,DMM,2025,International,May,Departure,Mashhad, 885 , 11 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Mashhad, 717 , 6 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Mashhad," 1,813 ", 10 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Mashhad," 2,151 ", 19 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Mashhad, 539 , 11 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Mashhad," 1,009 ", 9 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Multan, 710 , 4 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Multan, 692 , 4 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Multan, 498 , 4 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Multan, 651 , 4 ,,,,,,,,
,DMM,2025,International,May,Arrival,Multan, 740 , 5 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Multan, 576 , 4 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Multan, 698 , 4 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Multan, 880 , 5 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Multan, 684 , 4 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Multan, 754 , 5 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Multan, 545 , 3 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Multan, 864 , 4 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Multan, 721 , 4 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Multan, 898 , 4 ,,,,,,,,
,DMM,2025,International,May,Departure,Multan, 731 , 5 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Multan, 570 , 4 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Multan, 534 , 4 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Multan, 718 , 5 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Multan, 951 , 4 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Multan, 793 , 5 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Muscat," 10,200 ", 61 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Muscat," 8,314 ", 51 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Muscat," 7,539 ", 58 ,,,,,,,,
